"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
100,2020-04-09,247,304,361,300
101,2020-04-10,284,349,414,349
102,2020-04-11,327,402,477,383
103,2020-04-12,376,462,548,430
104,2020-04-13,433,532,631,463
105,2020-04-14,497,611,725,557
106,2020-04-15,572,703,834,754
107,2020-04-16,657,808,959,856
108,2020-04-17,756,929,1102,NA
109,2020-04-18,869,1068,1267,NA
110,2020-04-19,999,1228,1457,NA
111,2020-04-20,1149,1412,1675,NA
112,2020-04-21,1321,1624,1927,NA
113,2020-04-22,1518,1866,2214,NA
114,2020-04-23,1745,2145,2545,NA
