"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
247,2020-09-03,91940,122596,153252,113759
248,2020-09-04,93512,124693,155874,114700
249,2020-09-05,95112,126826,158540,115172
250,2020-09-06,96739,128995,161251,115505
251,2020-09-07,98393,131201,164009,115793
252,2020-09-08,100076,133445,166814,116578
253,2020-09-09,101788,135728,169668,117270
254,2020-09-10,103529,138049,172569,118138
255,2020-09-11,105300,140411,175522,118813
256,2020-09-12,107101,142812,178523,119354
257,2020-09-13,108933,145255,181577,119548
258,2020-09-14,110796,147739,184682,NA
259,2020-09-15,112691,150266,187841,NA
260,2020-09-16,114619,152837,191055,NA
261,2020-09-17,116579,155451,194323,NA
262,2020-09-18,118573,158110,197647,NA
263,2020-09-19,120601,160814,201027,NA
264,2020-09-20,122664,163565,204466,NA
265,2020-09-21,124762,166362,207962,NA
266,2020-09-22,126896,169208,211520,NA
267,2020-09-23,129066,172102,215138,NA
