"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-30,45477,47182,46330,51369,41291,46893
2020-07-01,47261,48555,47908,53119,42697,48821
2020-07-02,49114,49926,49520,54906,44134,50240
2020-07-03,51041,51292,51166,56731,45601,51689
2020-07-04,53043,52652,52848,58596,47100,52823
2020-07-05,55124,54002,54563,60498,48628,53393
2020-07-06,57286,55341,56314,62439,50189,54547
2020-07-07,59533,56666,58100,64419,51781,56698
2020-07-08,61868,57976,59922,66440,53404,58537
2020-07-09,64295,59269,61782,68502,55062,60009
2020-07-10,66817,60542,63680,70606,56754,61356
2020-07-11,69438,61794,65616,72753,58479,NA
2020-07-12,72162,63024,67593,74945,60241,NA
2020-07-13,74993,64230,69612,77183,62041,NA
2020-07-14,77934,65411,71672,79468,63876,NA
2020-07-15,80991,66566,73778,81803,65753,NA
2020-07-16,84168,67693,75930,84189,67671,NA
2020-07-17,87470,68792,78131,86629,69633,NA
2020-07-18,90901,69862,80382,89125,71639,NA
2020-07-19,94467,70903,82685,91678,73692,NA
2020-07-20,98172,71913,85042,94292,75792,NA
