"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-09-23,140333,124194,132264,153659,110869,126606
2020-09-24,142316,124479,133398,154977,111819,127328
2020-09-25,144328,124754,134541,156305,112777,128265
2020-09-26,146368,125018,135693,157643,113743,128710
2020-09-27,148437,125273,136855,158993,114717,129192
2020-09-28,150535,125518,138026,160353,115699,129796
2020-09-29,152663,125755,139209,161728,116690,130636
2020-09-30,154820,125982,140401,163113,117689,131490
2020-10-01,157009,126202,141606,164513,118699,132350
2020-10-02,159228,126413,142820,165923,119717,133025
2020-10-03,161479,126616,144048,167350,120746,133744
2020-10-04,163761,126811,145286,168788,121784,NA
2020-10-05,166076,126999,146538,170242,122834,NA
2020-10-06,168423,127180,147802,171711,123893,NA
2020-10-07,170804,127355,149080,173196,124964,NA
2020-10-08,173218,127522,150370,174694,126046,NA
2020-10-09,175667,127683,151675,176210,127140,NA
2020-10-10,178150,127838,152994,177743,128245,NA
2020-10-11,180668,127987,154328,179292,129364,NA
2020-10-12,183222,128131,155676,180859,130493,NA
2020-10-13,185811,128269,157040,182443,131637,NA
