"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-08-30,118796,109607,114202,131809,96595,110351
2020-08-31,120915,110072,115494,133300,97688,111261
2020-09-01,123073,110520,116796,134803,98789,111979
2020-09-02,125269,110951,118110,136320,99900,112825
2020-09-03,127504,111366,119435,137849,101021,113759
2020-09-04,129778,111765,120772,139392,102152,114700
2020-09-05,132094,112149,122122,140950,103294,115172
2020-09-06,134451,112518,123484,142522,104446,115505
2020-09-07,136849,112872,124860,144110,105610,115793
2020-09-08,139291,113213,126252,145717,106787,116578
2020-09-09,141776,113541,127658,147340,107976,117270
2020-09-10,144306,113855,129080,148981,109179,NA
2020-09-11,146880,114157,130518,150641,110395,NA
2020-09-12,149501,114447,131974,152321,111627,NA
2020-09-13,152168,114725,133446,154020,112872,NA
2020-09-14,154883,114992,134938,155742,114134,NA
2020-09-15,157647,115248,136448,157485,115411,NA
2020-09-16,160459,115494,137976,159248,116704,NA
2020-09-17,163322,115730,139526,161037,118015,NA
2020-09-18,166236,115955,141096,162849,119343,NA
2020-09-19,169202,116172,142687,164686,120688,NA
