"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-08,20470,20817,20644,22071,19217,20659
2020-06-09,21532,21758,21645,23141,20149,21964
2020-06-10,22649,22722,22686,24254,21118,23344
2020-06-11,23824,23710,23767,25410,22124,24229
2020-06-12,25060,24718,24889,26609,23169,25257
2020-06-13,26360,25747,26054,27855,24253,25932
2020-06-14,27727,26794,27260,29144,25376,26441
2020-06-15,29165,27859,28512,30483,26541,27581
2020-06-16,30678,28938,29808,31868,27748,NA
2020-06-17,32269,30031,31150,33303,28997,NA
2020-06-18,33943,31136,32540,34789,30291,NA
2020-06-19,35704,32250,33977,36325,31629,NA
2020-06-20,37556,33371,35464,37915,33013,NA
2020-06-21,39504,34498,37001,39559,34443,NA
2020-06-22,41553,35628,38590,41257,35923,NA
