"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-23,1279,1390,1334,1582,1086,1363
2020-04-24,1404,1511,1458,1729,1187,1381
2020-04-25,1541,1634,1588,1883,1293,1595
2020-04-26,1692,1758,1725,2046,1404,1703
2020-04-27,1858,1883,1870,2218,1522,1796
2020-04-28,2039,2006,2022,2398,1646,1874
2020-04-29,2239,2128,2184,2590,1778,2107
2020-04-30,2458,2246,2352,2789,1915,2465
2020-05-01,2698,2360,2529,2999,2059,NA
2020-05-02,2962,2469,2716,3221,2211,NA
2020-05-03,3252,2573,2912,3453,2371,NA
2020-05-04,3570,2670,3120,3700,2540,NA
2020-05-05,3920,2760,3340,3961,2719,NA
2020-05-06,4303,2844,3574,4238,2910,NA
2020-05-07,4724,2922,3823,4533,3113,NA
