"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-08,265,265,265,304,226,273
2020-04-09,302,302,302,347,257,300
2020-04-10,344,344,344,395,293,349
2020-04-11,392,392,392,450,334,383
2020-04-12,447,447,447,513,381,430
2020-04-13,509,509,509,584,434,463
2020-04-14,580,580,580,666,494,557
2020-04-15,661,660,660,758,562,716
2020-04-16,753,752,752,864,640,NA
2020-04-17,857,856,856,983,729,NA
2020-04-18,977,975,976,1121,831,NA
2020-04-19,1113,1111,1112,1277,947,NA
2020-04-20,1268,1265,1266,1454,1078,NA
2020-04-21,1444,1440,1442,1656,1228,NA
2020-04-22,1645,1639,1642,1886,1398,NA
