"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
203,2020-07-21,71794,73188,74582,72601
204,2020-07-22,72754,74166,75578,73688
205,2020-07-23,73684,75114,76544,74608
206,2020-07-24,74583,76031,77479,75854
207,2020-07-25,75452,76917,78382,76598
208,2020-07-26,76293,77774,79255,77200
209,2020-07-27,77102,78599,80096,78037
210,2020-07-28,77883,79395,80907,79464
211,2020-07-29,78634,80161,81688,80569
212,2020-07-30,79357,80898,82439,81885
213,2020-07-31,80053,81607,83161,83292
214,2020-08-01,80720,82287,83854,NA
215,2020-08-02,81359,82939,84519,NA
216,2020-08-03,81974,83565,85156,NA
217,2020-08-04,82561,84164,85767,NA
218,2020-08-05,83123,84737,86351,NA
219,2020-08-06,83662,85286,86910,NA
220,2020-08-07,84177,85811,87445,NA
221,2020-08-08,84668,86312,87956,NA
222,2020-08-09,85137,86790,88443,NA
223,2020-08-10,85585,87247,88909,NA
