"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
162,2020-06-10,4923,5561,6199,6347
163,2020-06-11,5153,5821,6489,6594
164,2020-06-12,5395,6094,6793,6712
165,2020-06-13,5648,6380,7112,6842
166,2020-06-14,5913,6679,7445,6875
167,2020-06-15,6190,6992,7794,6881
168,2020-06-16,6480,7320,8160,6935
169,2020-06-17,6784,7663,8542,7150
170,2020-06-18,7101,8022,8943,7421
171,2020-06-19,7434,8398,9362,7650
172,2020-06-20,7782,8791,9800,8037
173,2020-06-21,8147,9203,10259,NA
174,2020-06-22,8528,9634,10740,NA
175,2020-06-23,8929,10086,11243,NA
176,2020-06-24,9346,10558,11770,NA
177,2020-06-25,9785,11053,12321,NA
178,2020-06-26,10243,11571,12899,NA
179,2020-06-27,10723,12113,13503,NA
180,2020-06-28,11226,12681,14136,NA
181,2020-06-29,11752,13275,14798,NA
182,2020-06-30,12302,13897,15492,NA
