"dia_ano","dias","otimista","casos_estimados","pessimista","x"
155,2020-06-03,162,176,190,180
156,2020-06-04,172,187,202,186
157,2020-06-05,184,199,214,198
158,2020-06-06,196,212,228,208
159,2020-06-07,208,226,244,217
160,2020-06-08,222,241,260,234
161,2020-06-09,237,257,277,252
162,2020-06-10,253,274,295,264
163,2020-06-11,269,292,315,NA
164,2020-06-12,287,311,335,NA
165,2020-06-13,305,331,357,NA
166,2020-06-14,326,353,380,NA
167,2020-06-15,347,376,405,NA
168,2020-06-16,370,401,432,NA
169,2020-06-17,394,427,460,NA
