location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-08-06;total_cases;47;2020-06-23;11810;2020-08-06;21263;1.8
AL;2020-08-06;total_cases;40;2020-06-30;35962;2020-08-06;65093;1.81
AM;2020-08-06;total_cases;54;2020-06-16;58018;2020-08-06;105054;1.81
AP;2020-08-06;total_cases;51;2020-06-19;19922;2020-08-06;37735;1.89
BA;2020-08-06;total_cases;30;2020-07-10;101186;2020-08-06;183690;1.82
CE;2020-08-06;total_cases;46;2020-06-24;99578;2020-08-06;183301;1.84
DF;2020-08-06;total_cases;32;2020-07-08;64314;2020-08-06;118000;1.83
ES;2020-08-06;total_cases;39;2020-07-01;48821;2020-08-06;88543;1.81
GO;2020-08-06;total_cases;19;2020-07-21;43794;2020-08-06;79897;1.82
MA;2020-08-06;total_cases;49;2020-06-21;70059;2020-08-06;127065;1.81
MG;2020-08-06;total_cases;26;2020-07-14;78643;2020-08-06;142828;1.82
MS;2020-08-06;total_cases;22;2020-07-18;16006;2020-08-06;29101;1.82
MT;2020-08-06;total_cases;22;2020-07-18;32707;2020-08-06;59841;1.83
PA;2020-08-06;total_cases;47;2020-06-23;88636;2020-08-06;162822;1.84
PB;2020-08-06;total_cases;39;2020-07-01;48175;2020-08-06;87867;1.82
PE;2020-08-06;total_cases;44;2020-06-26;55804;2020-08-06;101395;1.82
PI;2020-08-06;total_cases;30;2020-07-10;31269;2020-08-06;57100;1.83
PR;2020-08-06;total_cases;25;2020-07-15;47124;2020-08-06;87269;1.85
RJ;2020-08-06;total_cases;49;2020-06-21;96133;2020-08-06;174064;1.81
RN;2020-08-06;total_cases;41;2020-06-29;29721;2020-08-06;54106;1.82
RO;2020-08-06;total_cases;35;2020-07-05;23479;2020-08-06;42725;1.82
RR;2020-08-06;total_cases;32;2020-07-08;19284;2020-08-06;34929;1.81
RS;2020-08-06;total_cases;25;2020-07-15;42239;2020-08-06;78837;1.87
SC;2020-08-06;total_cases;20;2020-07-20;54414;2020-08-06;98634;1.81
SE;2020-08-06;total_cases;30;2020-07-10;34713;2020-08-06;62844;1.81
SP;2020-08-06;total_cases;34;2020-07-06;323070;2020-08-06;598670;1.85
TO;2020-08-06;total_cases;25;2020-07-15;16031;2020-08-06;29539;1.84
