"dia_ano","dias","otimista","casos_estimados","pessimista","x"
134,2020-05-13,216,234,252,236
135,2020-05-14,230,250,270,262
136,2020-05-15,246,267,288,281
137,2020-05-16,262,285,308,286
138,2020-05-17,280,304,328,295
139,2020-05-18,299,325,351,312
140,2020-05-19,320,347,374,326
141,2020-05-20,341,370,399,362
142,2020-05-21,365,396,427,NA
143,2020-05-22,389,422,455,NA
144,2020-05-23,415,451,487,NA
145,2020-05-24,443,481,519,NA
146,2020-05-25,473,514,555,NA
147,2020-05-26,506,549,592,NA
148,2020-05-27,540,586,632,NA
