"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
114,2020-04-23,3402,3694,3986,3519
115,2020-04-24,3767,4090,4413,3999
116,2020-04-25,4148,4504,4860,4507
117,2020-04-26,4543,4932,5321,4898
118,2020-04-27,4945,5369,5793,5358
119,2020-04-28,5352,5811,6270,5724
120,2020-04-29,5759,6253,6747,6194
121,2020-04-30,6160,6688,7216,6876
122,2020-05-01,6551,7113,7675,NA
123,2020-05-02,6930,7524,8118,NA
124,2020-05-03,7290,7915,8540,NA
125,2020-05-04,7630,8284,8938,NA
126,2020-05-05,7949,8630,9311,NA
127,2020-05-06,8243,8950,9657,NA
128,2020-05-07,8514,9244,9974,NA
