"dia_ano","dias","otimista","casos_estimados","pessimista","x"
148,2020-05-27,277,299,321,298
149,2020-05-28,292,315,338,318
150,2020-05-29,307,331,355,327
151,2020-05-30,323,348,373,347
152,2020-05-31,339,366,393,360
153,2020-06-01,357,385,413,370
154,2020-06-02,376,405,434,379
155,2020-06-03,394,425,456,414
156,2020-06-04,415,447,479,NA
157,2020-06-05,436,470,504,NA
158,2020-06-06,459,495,531,NA
159,2020-06-07,482,520,558,NA
160,2020-06-08,507,547,587,NA
161,2020-06-09,533,575,617,NA
162,2020-06-10,561,605,649,NA
