"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
191,2020-07-09,97533,128486,159439,128324
192,2020-07-10,100107,131876,163645,129443
193,2020-07-11,102748,135355,167962,129675
194,2020-07-12,105458,138926,172394,129684
195,2020-07-13,108240,142591,176942,132044
196,2020-07-14,111095,146352,181609,132822
197,2020-07-15,114026,150213,186400,134449
198,2020-07-16,117035,154176,191317,134573
199,2020-07-17,120122,158243,196364,135230
200,2020-07-18,123291,162418,201545,135230
201,2020-07-19,126544,166703,206862,138524
202,2020-07-20,129882,171101,212320,NA
203,2020-07-21,133308,175614,217920,NA
204,2020-07-22,136825,180247,223669,NA
205,2020-07-23,140435,185002,229569,NA
206,2020-07-24,144140,189883,235626,NA
207,2020-07-25,147942,194892,241842,NA
208,2020-07-26,151845,200034,248223,NA
209,2020-07-27,155851,205311,254771,NA
210,2020-07-28,159962,210727,261492,NA
211,2020-07-29,164182,216286,268390,NA
