"dia_ano","dias","otimista","casos_estimados","pessimista","x"
153,2020-06-01,553,630,707,628
154,2020-06-02,583,665,747,664
155,2020-06-03,617,703,789,698
156,2020-06-04,653,744,835,737
157,2020-06-05,690,786,882,780
158,2020-06-06,729,831,933,806
159,2020-06-07,770,878,986,832
160,2020-06-08,814,928,1042,871
161,2020-06-09,861,981,1101,NA
162,2020-06-10,910,1037,1164,NA
163,2020-06-11,962,1096,1230,NA
164,2020-06-12,1017,1159,1301,NA
165,2020-06-13,1075,1225,1375,NA
166,2020-06-14,1136,1295,1454,NA
167,2020-06-15,1201,1369,1537,NA
