"dia_ano","dias","otimista","casos_estimados","pessimista","x"
142,2020-05-21,1438,1653,1868,1852
143,2020-05-22,1562,1796,2030,1937
144,2020-05-23,1698,1952,2206,2001
145,2020-05-24,1845,2121,2397,2148
146,2020-05-25,2004,2304,2604,2372
147,2020-05-26,2177,2503,2829,2469
148,2020-05-27,2366,2720,3074,2545
149,2020-05-28,2571,2955,3339,2704
150,2020-05-29,2793,3211,3629,NA
151,2020-05-30,3035,3489,3943,NA
152,2020-05-31,3298,3791,4284,NA
153,2020-06-01,3582,4118,4654,NA
154,2020-06-02,3893,4475,5057,NA
155,2020-06-03,4229,4862,5495,NA
156,2020-06-04,4595,5282,5969,NA
