location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Sint.Maarten.(Dutch.part);2020-06-03;total_deaths;58;2020-04-09;8;2020-06-03;15;1.88
Slovakia;2020-06-03;total_deaths;44;2020-04-23;15;2020-06-03;28;1.87
Slovenia;2020-06-03;total_deaths;53;2020-04-14;56;2020-06-03;108;1.93
Somalia;2020-06-03;total_deaths;30;2020-05-06;39;2020-06-03;79;2.03
South.Africa;2020-06-03;total_deaths;13;2020-05-24;429;2020-06-03;792;1.85
South.Korea;2020-06-03;total_deaths;71;2020-03-27;144;2020-06-03;273;1.9
Spain;2020-06-03;total_deaths;57;2020-04-09;15238;2020-06-02;27940;1.83
Sri.Lanka;2020-06-03;total_deaths;60;2020-04-07;6;2020-06-03;11;1.83
Sudan;2020-06-03;total_deaths;11;2020-05-26;170;2020-06-03;307;1.81
Sweden;2020-06-03;total_deaths;38;2020-04-29;2462;2020-06-03;4542;1.84
Switzerland;2020-06-03;total_deaths;53;2020-04-14;900;2020-06-03;1659;1.84
Syria;2020-06-03;total_deaths;15;2020-05-21;3;2020-06-03;6;2
Tajikistan;2020-06-03;total_deaths;23;2020-05-13;23;2020-06-03;47;2.04
Tanzania;2020-06-03;total_deaths;38;2020-04-28;10;2020-06-03;21;2.1
Thailand;2020-06-03;total_deaths;59;2020-04-08;32;2020-06-03;58;1.81
Togo;2020-06-03;total_deaths;38;2020-04-29;7;2020-06-03;13;1.86
Tunisia;2020-06-03;total_deaths;57;2020-04-10;25;2020-06-03;49;1.96
Turkey;2020-06-03;total_deaths;44;2020-04-23;2491;2020-06-03;4609;1.85
Ukraine;2020-06-03;total_deaths;26;2020-05-11;408;2020-06-03;747;1.83
United.Arab.Emirates;2020-06-03;total_deaths;32;2020-05-05;146;2020-06-03;270;1.85
United.Kingdom;2020-06-03;total_deaths;44;2020-04-23;21787;2020-06-03;39728;1.82
United.States;2020-06-03;total_deaths;39;2020-04-28;58355;2020-06-03;107175;1.84
United.States.Virgin.Islands;2020-06-03;total_deaths;40;2020-04-26;3;2020-06-03;6;2
Uruguay;2020-06-03;total_deaths;43;2020-04-24;12;2020-06-03;23;1.92
Uzbekistan;2020-06-03;total_deaths;38;2020-04-28;8;2020-06-03;16;2
Venezuela;2020-06-03;total_deaths;9;2020-05-28;11;2020-06-03;20;1.82
World;2020-06-03;total_deaths;40;2020-04-27;214141;2020-06-03;386544;1.81
Yemen;2020-06-03;total_deaths;12;2020-05-25;45;2020-06-03;88;1.96
Zimbabwe;2020-06-03;total_deaths;58;2020-04-08;2;2020-06-03;4;2
