"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
174,2020-06-22,18199,20243,22287,19710
175,2020-06-23,18956,21084,23212,20864
176,2020-06-24,19744,21961,24178,22009
177,2020-06-25,20565,22874,25183,23060
178,2020-06-26,21420,23825,26230,24114
179,2020-06-27,22310,24815,27320,25000
180,2020-06-28,23238,25847,28456,25243
181,2020-06-29,24203,26921,29639,25659
182,2020-06-30,25209,28040,30871,26941
183,2020-07-01,26258,29206,32154,28171
184,2020-07-02,27349,30420,33491,29195
185,2020-07-03,28486,31685,34884,NA
186,2020-07-04,29670,33002,36334,NA
187,2020-07-05,30904,34374,37844,NA
188,2020-07-06,32189,35803,39417,NA
189,2020-07-07,33527,37292,41057,NA
190,2020-07-08,34921,38842,42763,NA
191,2020-07-09,36373,40457,44541,NA
192,2020-07-10,37885,42139,46393,NA
193,2020-07-11,39459,43890,48321,NA
194,2020-07-12,41100,45715,50330,NA
