"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
166,2020-06-14,27,30,33,29
167,2020-06-15,28,31,34,29
168,2020-06-16,29,33,37,33
169,2020-06-17,31,35,39,35
170,2020-06-18,32,36,40,37
171,2020-06-19,34,38,42,41
172,2020-06-20,36,40,44,41
173,2020-06-21,37,42,47,44
174,2020-06-22,40,45,50,45
175,2020-06-23,42,47,52,45
176,2020-06-24,45,50,55,45
177,2020-06-25,46,52,58,NA
178,2020-06-26,49,55,61,NA
179,2020-06-27,52,58,64,NA
180,2020-06-28,54,61,68,NA
181,2020-06-29,57,64,71,NA
182,2020-06-30,60,67,74,NA
183,2020-07-01,63,71,79,NA
184,2020-07-02,67,75,83,NA
185,2020-07-03,70,79,88,NA
186,2020-07-04,74,83,92,NA
