"dia_ano","dias","otimista","casos_estimados","pessimista","x"
180,2020-06-28,786,911,1036,911
181,2020-06-29,813,943,1073,931
182,2020-06-30,842,976,1110,977
183,2020-07-01,872,1011,1150,1002
184,2020-07-02,902,1046,1190,1044
185,2020-07-03,934,1083,1232,1062
186,2020-07-04,967,1121,1275,1082
187,2020-07-05,1002,1161,1320,1099
188,2020-07-06,1037,1202,1367,1118
189,2020-07-07,1073,1244,1415,1145
190,2020-07-08,1111,1288,1465,1171
191,2020-07-09,1150,1333,1516,NA
192,2020-07-10,1190,1380,1570,NA
193,2020-07-11,1233,1429,1625,NA
194,2020-07-12,1276,1479,1682,NA
195,2020-07-13,1322,1532,1742,NA
196,2020-07-14,1368,1586,1804,NA
197,2020-07-15,1416,1641,1866,NA
198,2020-07-16,1466,1699,1932,NA
199,2020-07-17,1517,1759,2001,NA
200,2020-07-18,1571,1821,2071,NA
