"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-08,11918,12611,12264,13299,11229,12250
2020-06-09,12483,13088,12786,13865,11707,12802
2020-06-10,13075,13565,13320,14444,12196,13619
2020-06-11,13696,14041,13868,15038,12698,14168
2020-06-12,14345,14516,14430,15648,13212,14384
2020-06-13,15025,14988,15006,16272,13740,14627
2020-06-14,15738,15455,15596,16912,14280,14661
2020-06-15,16484,15918,16201,17568,14834,15438
2020-06-16,17266,16373,16820,18240,15400,16471
2020-06-17,18085,16822,17454,18927,15981,17128
2020-06-18,18942,17262,18102,19630,16574,17822
2020-06-19,19841,17693,18767,20351,17183,NA
2020-06-20,20782,18114,19448,21089,17807,NA
2020-06-21,21767,18525,20146,21846,18446,NA
2020-06-22,22800,18924,20862,22623,19101,NA
2020-06-23,23881,19311,21596,23419,19773,NA
2020-06-24,25013,19686,22350,24236,20464,NA
2020-06-25,26199,20049,23124,25076,21172,NA
2020-06-26,27442,20399,23920,25939,21901,NA
2020-06-27,28743,20736,24740,26828,22652,NA
2020-06-28,30106,21059,25582,27741,23423,NA
