"dia_ano","dias","otimista","casos_estimados","pessimista","x"
197,2020-07-15,1047,1354,1661,1331
198,2020-07-16,1074,1389,1704,1348
199,2020-07-17,1103,1426,1749,1365
200,2020-07-18,1132,1463,1794,1381
201,2020-07-19,1161,1501,1841,1397
202,2020-07-20,1191,1540,1889,1413
203,2020-07-21,1222,1580,1938,1428
204,2020-07-22,1255,1622,1989,1443
205,2020-07-23,1287,1664,2041,1457
206,2020-07-24,1320,1707,2094,1471
207,2020-07-25,1355,1752,2149,1486
208,2020-07-26,1391,1798,2205,NA
209,2020-07-27,1427,1845,2263,NA
210,2020-07-28,1464,1893,2322,NA
211,2020-07-29,1502,1942,2382,NA
212,2020-07-30,1542,1993,2444,NA
213,2020-07-31,1582,2045,2508,NA
214,2020-08-01,1623,2098,2573,NA
215,2020-08-02,1665,2153,2641,NA
216,2020-08-03,1709,2209,2709,NA
217,2020-08-04,1754,2267,2780,NA
