"dia_ano","dias","otimista","casos_estimados","pessimista","x"
96,2020-04-05,56,72,88,71
97,2020-04-06,66,84,102,89
98,2020-04-07,76,97,118,106
99,2020-04-08,87,112,137,122
100,2020-04-09,101,130,159,147
101,2020-04-10,118,151,184,155
102,2020-04-11,137,176,215,170
103,2020-04-12,159,204,249,188
104,2020-04-13,184,236,288,NA
105,2020-04-14,214,274,334,NA
106,2020-04-15,248,318,388,NA
107,2020-04-16,288,369,450,NA
108,2020-04-17,334,428,522,NA
109,2020-04-18,388,497,606,NA
110,2020-04-19,450,577,704,NA
