"dia_ano","dias","otimista","casos_estimados","pessimista","x"
153,2020-06-01,143,165,187,173
154,2020-06-02,151,174,197,177
155,2020-06-03,159,183,207,191
156,2020-06-04,168,193,218,196
157,2020-06-05,176,203,230,202
158,2020-06-06,185,213,241,208
159,2020-06-07,195,225,255,214
160,2020-06-08,205,236,267,226
161,2020-06-09,215,248,281,NA
162,2020-06-10,227,261,295,NA
163,2020-06-11,238,274,310,NA
164,2020-06-12,249,287,325,NA
165,2020-06-13,261,301,341,NA
166,2020-06-14,274,316,358,NA
167,2020-06-15,287,331,375,NA
