"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
175,2020-06-23,148,163,178,157
176,2020-06-24,152,168,184,162
177,2020-06-25,156,172,188,177
178,2020-06-26,161,177,193,178
179,2020-06-27,164,181,198,178
180,2020-06-28,168,185,202,186
181,2020-06-29,172,190,208,192
182,2020-06-30,176,194,212,196
183,2020-07-01,180,198,216,207
184,2020-07-02,184,203,222,212
185,2020-07-03,188,207,226,219
186,2020-07-04,191,211,231,NA
187,2020-07-05,195,215,235,NA
188,2020-07-06,199,219,239,NA
189,2020-07-07,202,223,244,NA
190,2020-07-08,205,226,247,NA
191,2020-07-09,209,230,251,NA
192,2020-07-10,212,234,256,NA
193,2020-07-11,215,237,259,NA
194,2020-07-12,218,240,262,NA
195,2020-07-13,221,244,267,NA
