"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-01,103244,107079,105162,124423,85901,105853
2020-07-02,106834,108716,107775,127515,88035,108067
2020-07-03,110549,110280,110414,130637,90191,110411
2020-07-04,114393,111771,113082,133794,92370,112531
2020-07-05,118371,113190,115780,136986,94574,113811
2020-07-06,122488,114538,118513,140220,96806,114535
2020-07-07,126747,115817,121282,143496,99068,116152
2020-07-08,131155,117029,124092,146821,101363,118744
2020-07-09,135716,118176,126946,150197,103695,120731
2020-07-10,140435,119259,129847,153630,106064,122674
2020-07-11,145319,120281,132800,157124,108476,124934
2020-07-12,150372,121245,135808,160683,110933,NA
2020-07-13,155601,122152,138876,164312,113440,NA
2020-07-14,161012,123006,142009,168019,115999,NA
2020-07-15,166612,123808,145210,171807,118613,NA
2020-07-16,172405,124561,148483,175679,121287,NA
2020-07-17,178401,125268,151834,179644,124024,NA
2020-07-18,184605,125930,155268,183707,126829,NA
2020-07-19,191024,126550,158787,187870,129704,NA
2020-07-20,197667,127131,162399,192144,132654,NA
2020-07-21,204541,127674,166108,196532,135684,NA
