location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-09-11;total_deaths;78;2020-06-28;353;2020-09-11;636;1.8
AL;2020-09-11;total_deaths;74;2020-07-02;1091;2020-09-11;1965;1.8
AM;2020-09-11;total_deaths;103;2020-06-03;2138;2020-09-11;3883;1.82
AP;2020-09-11;total_deaths;84;2020-06-22;372;2020-09-11;677;1.82
BA;2020-09-11;total_deaths;49;2020-07-27;3227;2020-09-11;5866;1.82
CE;2020-09-11;total_deaths;94;2020-06-12;4788;2020-09-11;8666;1.81
DF;2020-09-11;total_deaths;40;2020-08-05;1572;2020-09-11;2867;1.82
ES;2020-09-11;total_deaths;70;2020-07-06;1838;2020-09-11;3332;1.81
GO;2020-09-11;total_deaths;35;2020-08-10;2023;2020-09-11;3717;1.84
MA;2020-09-11;total_deaths;79;2020-06-27;1943;2020-09-11;3560;1.83
MG;2020-09-11;total_deaths;38;2020-08-07;3381;2020-09-11;6114;1.81
MS;2020-09-11;total_deaths;32;2020-08-13;570;2020-09-11;1035;1.82
MT;2020-09-11;total_deaths;48;2020-07-28;1669;2020-09-11;3044;1.82
PA;2020-09-11;total_deaths;102;2020-06-04;3416;2020-09-11;6299;1.84
PB;2020-09-11;total_deaths;59;2020-07-17;1446;2020-09-11;2604;1.8
PE;2020-09-11;total_deaths;83;2020-06-23;4339;2020-09-11;7817;1.8
PI;2020-09-11;total_deaths;59;2020-07-17;1065;2020-09-11;1947;1.83
PR;2020-09-11;total_deaths;42;2020-08-03;2050;2020-09-11;3781;1.84
RJ;2020-09-11;total_deaths;82;2020-06-24;9295;2020-09-11;16883;1.82
RN;2020-09-11;total_deaths;70;2020-07-06;1248;2020-09-11;2308;1.85
RO;2020-09-11;total_deaths;60;2020-07-16;677;2020-09-11;1231;1.82
RR;2020-09-11;total_deaths;75;2020-07-01;314;2020-09-11;609;1.94
RS;2020-09-11;total_deaths;40;2020-08-05;2163;2020-09-11;3997;1.85
SC;2020-09-11;total_deaths;39;2020-08-06;1357;2020-09-11;2497;1.84
SE;2020-09-11;total_deaths;60;2020-07-16;1071;2020-09-11;1939;1.81
SP;2020-09-11;total_deaths;63;2020-07-13;17907;2020-09-11;32338;1.81
TO;2020-09-11;total_deaths;39;2020-08-06;428;2020-09-11;784;1.83
