"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,51951,4122,28036,38385,17687,192
2020-03-03,52938,4688,28813,39449,18177,267
2020-03-04,53944,5331,29638,40578,18698,348
2020-03-05,54970,6059,30514,41778,19250,531
2020-03-06,56014,6883,31448,43056,19840,764
2020-03-07,57079,7816,32448,44425,20471,1094
2020-03-08,58164,8870,33517,45889,21145,1527
2020-03-09,59270,10059,34664,47459,21869,2299
2020-03-10,60396,11399,35898,49149,22647,3274
2020-03-11,61544,12908,37226,50967,23485,4427
2020-03-12,62714,14602,38658,52928,24388,5958
2020-03-13,63906,16501,40204,55044,25364,7641
2020-03-14,65121,18625,41873,57329,26417,9785
2020-03-15,66358,20995,43676,59798,27554,11491
2020-03-16,67620,23633,45626,62468,28784,13994
2020-03-17,68905,26558,47732,65351,30113,17688
2020-03-18,70215,29792,50004,68462,31546,21735
2020-03-19,71549,33353,52451,71812,33090,26304
2020-03-20,72909,37259,55084,75417,34751,31750
2020-03-21,74295,41524,57910,79286,36534,36616
2020-03-22,75707,46156,60932,83424,38440,41262
2020-03-23,77146,51161,64154,87835,40473,48953
2020-03-24,78612,56537,67574,92517,42631,57506
2020-03-25,80107,62275,71191,97470,44912,66460
2020-03-26,81629,68360,74994,102676,47312,75641
2020-03-27,83181,74765,78973,108124,49822,83885
2020-03-28,84762,81459,83110,113788,52432,90309
2020-03-29,86373,88399,87386,119643,55129,96122
2020-03-30,88015,95536,91776,125653,57899,104267
2020-03-31,89688,102816,96252,131781,60723,111680
2020-04-01,91392,110178,100785,137987,63583,119263
2020-04-02,93129,117560,105344,144229,66459,126535
2020-04-03,94900,124898,109899,150466,69332,133198
2020-04-04,96703,132131,114417,156651,72183,138731
2020-04-05,98541,139199,118870,162748,74992,142398
2020-04-06,100414,146051,123232,168720,77744,147607
2020-04-07,102323,152639,127481,174538,80424,153190
2020-04-08,104268,158926,131597,180173,83021,158935
2020-04-09,106250,164881,135566,185607,85525,163472
2020-04-10,108269,170482,139376,190823,87929,168022
2020-04-11,110327,175717,143022,195815,90229,171921
2020-04-12,112424,180580,146502,200580,92424,174951
2020-04-13,114561,185071,149816,205117,94515,178067
2020-04-14,116739,189198,152968,209433,96503,182491
2020-04-15,118957,192970,155964,213534,98394,186311
2020-04-16,121219,196405,158812,217434,100190,190129
2020-04-17,123523,199519,161521,221143,101899,193965
2020-04-18,125870,202332,164101,224675,103527,193252
2020-04-19,128263,204865,166564,228047,105081,195470
2020-04-20,130701,207139,168920,231273,106567,198421
2020-04-21,133185,209175,171180,234367,107993,200733
2020-04-22,135717,210994,173356,237346,109366,203649
2020-04-23,138296,212615,175456,240222,110690,205763
2020-04-24,140925,214057,177491,243008,111974,208269
2020-04-25,143603,215338,179470,245717,113223,209910
2020-04-26,146333,216474,181404,248365,114443,211570
2020-04-27,149114,217480,183297,250957,115637,213095
2020-04-28,151948,218370,185159,253506,116812,213942
2020-04-29,154837,219156,186996,256021,117971,215183
2020-04-30,157780,219850,188815,258512,119118,216570
2020-05-01,160779,220463,190621,260984,120258,217804
2020-05-02,163835,221002,192418,263445,121391,218739
2020-05-03,166949,221478,194214,265904,122524,219205
2020-05-04,170122,221897,196010,268363,123657,220244
2020-05-05,173355,222265,197810,270827,124793,221124
2020-05-06,176650,222589,199620,273305,125935,222045
2020-05-07,180008,222875,201442,275800,127084,223218
2020-05-08,183430,223125,203278,278313,128243,223961
2020-05-09,186916,223345,205130,280849,129411,227377
2020-05-10,190469,223539,207004,283415,130593,227770
2020-05-11,194089,223709,208899,286009,131789,228252
2020-05-12,197778,223858,210818,288637,132999,228691
2020-05-13,201537,223989,212763,291300,134226,229540
2020-05-14,205368,224104,214736,294001,135471,230183
2020-05-15,209272,224205,216738,296742,136734,230698
2020-05-16,213249,224293,218771,299525,138017,231350
2020-05-17,217303,224371,220837,302354,139320,231606
2020-05-18,221433,224439,222936,305228,140644,232037
2020-05-19,225642,224499,225070,308149,141991,232555
2020-05-20,229931,224552,227242,311123,143361,233037
2020-05-21,234301,224598,229450,314146,144754,234824
2020-05-22,238754,224638,231696,317221,146171,235290
2020-05-23,243292,224674,233983,320352,147614,235772
2020-05-24,247917,224705,236311,323540,149082,235400
2020-05-25,252629,224732,238680,326783,150577,236259
2020-05-26,257431,224756,241094,330088,152100,236769
2020-05-27,262324,224777,243550,333451,153649,237906
2020-05-28,267310,224795,246052,336876,155228,238564
2020-05-29,272391,224812,248602,340368,156836,239228
2020-05-30,277568,224826,251197,343921,158473,239429
2020-05-31,282844,224838,253841,347541,160141,239638
2020-06-01,288220,224849,256534,351228,161840,239932
2020-06-02,293698,224859,259278,354984,163572,240326
2020-06-03,299281,224867,262074,358813,165335,240660
2020-06-04,304969,224874,264922,362712,167132,0
2020-06-05,310766,224881,267824,366685,168963,288058
2020-06-06,316673,224886,270780,370732,170828,NA
2020-06-07,322692,224891,273792,374856,172728,NA
2020-06-08,328825,224896,276860,379056,174664,NA
2020-06-09,335075,224900,279988,383339,176637,NA
2020-06-10,341444,224903,283174,387701,178647,NA
2020-06-11,347934,224906,286420,392145,180695,NA
2020-06-12,354547,224908,289728,396674,182782,NA
