"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
106,2020-04-15,66,79,92,75
107,2020-04-16,76,91,106,91
108,2020-04-17,87,104,121,102
109,2020-04-18,101,120,139,123
110,2020-04-19,116,138,160,145
111,2020-04-20,133,158,183,158
112,2020-04-21,152,181,210,186
113,2020-04-22,175,208,241,206
114,2020-04-23,201,239,277,NA
115,2020-04-24,230,274,318,NA
116,2020-04-25,264,315,366,NA
117,2020-04-26,303,361,419,NA
118,2020-04-27,348,415,482,NA
119,2020-04-28,400,476,552,NA
120,2020-04-29,459,547,635,NA
