"dia_ano","dias","otimista","casos_estimados","pessimista","x"
144,2020-05-23,61,73,85,81
145,2020-05-24,66,79,92,84
146,2020-05-25,71,85,99,86
147,2020-05-26,77,92,107,102
148,2020-05-27,84,100,116,102
149,2020-05-28,90,108,126,102
150,2020-05-29,98,117,136,108
151,2020-05-30,105,126,147,110
152,2020-05-31,115,137,159,NA
153,2020-06-01,124,148,172,NA
154,2020-06-02,134,160,186,NA
155,2020-06-03,145,173,201,NA
156,2020-06-04,156,187,218,NA
157,2020-06-05,169,202,235,NA
158,2020-06-06,183,219,255,NA
