"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
169,2020-06-17,90,102,114,111
170,2020-06-18,96,109,122,115
171,2020-06-19,103,116,129,117
172,2020-06-20,109,123,137,127
173,2020-06-21,116,131,146,130
174,2020-06-22,124,140,156,131
175,2020-06-23,132,149,166,143
176,2020-06-24,140,158,176,148
177,2020-06-25,150,169,188,167
178,2020-06-26,159,180,201,184
179,2020-06-27,169,191,213,184
180,2020-06-28,181,204,227,NA
181,2020-06-29,192,217,242,NA
182,2020-06-30,204,231,258,NA
183,2020-07-01,218,246,274,NA
184,2020-07-02,232,262,292,NA
185,2020-07-03,247,279,311,NA
186,2020-07-04,263,297,331,NA
187,2020-07-05,280,316,352,NA
188,2020-07-06,298,337,376,NA
189,2020-07-07,317,358,399,NA
