"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
174,2020-06-22,68,78,88,83
175,2020-06-23,72,82,92,85
176,2020-06-24,76,87,98,86
177,2020-06-25,79,91,103,92
178,2020-06-26,84,96,108,98
179,2020-06-27,87,100,113,98
180,2020-06-28,93,106,119,101
181,2020-06-29,97,111,125,104
182,2020-06-30,102,117,132,106
183,2020-07-01,107,123,139,114
184,2020-07-02,113,129,145,136
185,2020-07-03,119,136,153,NA
186,2020-07-04,125,143,161,NA
187,2020-07-05,131,150,169,NA
188,2020-07-06,138,158,178,NA
189,2020-07-07,145,166,187,NA
190,2020-07-08,152,174,196,NA
191,2020-07-09,160,183,206,NA
192,2020-07-10,168,192,216,NA
193,2020-07-11,176,202,228,NA
194,2020-07-12,186,213,240,NA
