"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-27,28969,30176,29572,32024,27120,29919
2020-05-28,30459,31184,30822,33377,28267,30713
2020-05-29,32025,32168,32096,34757,29435,32255
2020-05-30,33672,33124,33398,36167,30629,33427
2020-05-31,35404,34051,34728,37607,31849,34450
2020-06-01,37225,34946,36086,39078,33094,34900
2020-06-02,39139,35808,37474,40581,34367,35508
2020-06-03,41152,36635,38894,42119,35669,36463
2020-06-04,43269,37427,40348,43693,37003,NA
2020-06-05,45494,38182,41838,45307,38369,NA
2020-06-06,47834,38901,43368,46964,39772,NA
2020-06-07,50294,39583,44938,48664,41212,NA
2020-06-08,52880,40229,46554,50414,42694,NA
2020-06-09,55600,40839,48220,52218,44222,NA
2020-06-10,58459,41414,49936,54076,45796,NA
