"dia_ano","dias","otimista","casos_estimados","pessimista","x"
187,2020-07-05,768,785,802,784
188,2020-07-06,790,808,826,809
189,2020-07-07,813,831,849,834
190,2020-07-08,835,854,873,858
191,2020-07-09,857,876,895,884
192,2020-07-10,878,898,918,896
193,2020-07-11,900,920,940,914
194,2020-07-12,920,941,962,936
195,2020-07-13,941,962,983,960
196,2020-07-14,961,983,1005,992
197,2020-07-15,981,1003,1025,1019
198,2020-07-16,1000,1023,1046,NA
199,2020-07-17,1019,1042,1065,NA
200,2020-07-18,1038,1061,1084,NA
201,2020-07-19,1055,1079,1103,NA
202,2020-07-20,1072,1096,1120,NA
203,2020-07-21,1088,1113,1138,NA
204,2020-07-22,1105,1130,1155,NA
205,2020-07-23,1121,1146,1171,NA
206,2020-07-24,1135,1161,1187,NA
207,2020-07-25,1150,1176,1202,NA
