"dia_ano","dias","otimista","casos_estimados","pessimista","x"
135,2020-05-14,153,160,167,160
136,2020-05-15,164,171,178,170
137,2020-05-16,174,182,190,183
138,2020-05-17,186,194,202,194
139,2020-05-18,198,207,216,207
140,2020-05-19,212,221,230,219
141,2020-05-20,225,235,245,230
142,2020-05-21,241,251,261,245
143,2020-05-22,256,267,278,NA
144,2020-05-23,273,285,297,NA
145,2020-05-24,291,304,317,NA
146,2020-05-25,311,324,337,NA
147,2020-05-26,331,345,359,NA
148,2020-05-27,353,368,383,NA
149,2020-05-28,376,392,408,NA
