"dia_ano","dias","otimista","casos_estimados","pessimista","x"
184,2020-07-02,616,647,678,631
185,2020-07-03,638,670,702,643
186,2020-07-04,661,694,727,671
187,2020-07-05,683,717,751,699
188,2020-07-06,706,741,776,726
189,2020-07-07,729,765,801,767
190,2020-07-08,752,790,828,801
191,2020-07-09,775,814,853,823
192,2020-07-10,799,839,879,856
193,2020-07-11,822,863,904,871
194,2020-07-12,846,888,930,902
195,2020-07-13,869,913,957,NA
196,2020-07-14,892,937,982,NA
197,2020-07-15,916,962,1008,NA
198,2020-07-16,939,986,1033,NA
199,2020-07-17,962,1010,1058,NA
200,2020-07-18,985,1034,1083,NA
201,2020-07-19,1008,1058,1108,NA
202,2020-07-20,1029,1081,1133,NA
203,2020-07-21,1051,1104,1157,NA
204,2020-07-22,1073,1127,1181,NA
