location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Guatemala;2020-05-22;total_deaths;13;2020-05-12;27;2020-05-22;51;1.89
Guernsey;2020-05-22;total_deaths;40;2020-04-15;7;2020-05-22;13;1.86
Guinea;2020-05-22;total_deaths;20;2020-05-05;10;2020-05-22;19;1.9
Guinea-Bissau;2020-05-22;total_deaths;8;2020-05-16;3;2020-05-22;6;2
Guyana;2020-05-22;total_deaths;47;2020-04-07;5;2020-05-22;10;2
Haiti;2020-05-22;total_deaths;15;2020-05-09;12;2020-05-22;25;2.08
Honduras;2020-05-22;total_deaths;20;2020-05-04;82;2020-05-22;167;2.04
Hungary;2020-05-22;total_deaths;31;2020-04-24;262;2020-05-22;482;1.84
India;2020-05-22;total_deaths;17;2020-05-08;1981;2020-05-22;3720;1.88
Indonesia;2020-05-22;total_deaths;30;2020-04-25;720;2020-05-22;1326;1.84
Iran;2020-05-22;total_deaths;47;2020-04-08;3993;2020-05-22;7300;1.83
Iraq;2020-05-22;total_deaths;37;2020-04-18;81;2020-05-22;147;1.81
Ireland;2020-05-22;total_deaths;31;2020-04-24;829;2020-05-22;1592;1.92
Israel;2020-05-22;total_deaths;38;2020-04-17;151;2020-05-22;279;1.85
Italy;2020-05-22;total_deaths;47;2020-04-08;17669;2020-05-22;32616;1.85
Jamaica;2020-05-22;total_deaths;36;2020-04-19;5;2020-05-22;9;1.8
Japan;2020-05-22;total_deaths;25;2020-04-30;432;2020-05-22;808;1.87
Jersey;2020-05-22;total_deaths;33;2020-04-21;14;2020-05-22;29;2.07
Jordan;2020-05-22;total_deaths;50;2020-04-05;5;2020-05-22;9;1.8
Kazakhstan;2020-05-22;total_deaths;33;2020-04-22;19;2020-05-22;35;1.84
Kenya;2020-05-22;total_deaths;19;2020-05-06;26;2020-05-22;50;1.92
Kosovo;2020-05-22;total_deaths;35;2020-04-20;15;2020-05-22;29;1.93
Kuwait;2020-05-22;total_deaths;13;2020-05-12;75;2020-05-22;138;1.84
Kyrgyzstan;2020-05-22;total_deaths;33;2020-04-21;7;2020-05-22;14;2
Latvia;2020-05-22;total_deaths;29;2020-04-26;12;2020-05-22;22;1.83
Lebanon;2020-05-22;total_deaths;53;2020-04-01;12;2020-05-22;26;2.17
Liberia;2020-05-22;total_deaths;28;2020-04-26;12;2020-05-22;24;2
Lithuania;2020-05-22;total_deaths;37;2020-04-18;33;2020-05-22;61;1.85
Luxembourg;2020-05-22;total_deaths;44;2020-04-10;54;2020-05-22;109;2.02
Macedonia;2020-05-22;total_deaths;29;2020-04-26;61;2020-05-22;112;1.84
Madagascar;2020-05-22;total_deaths;6;2020-05-18;1;2020-05-22;2;2
Malaysia;2020-05-22;total_deaths;48;2020-04-07;63;2020-05-22;115;1.83
Maldives;2020-05-22;total_deaths;18;2020-05-06;2;2020-05-22;4;2
Mali;2020-05-22;total_deaths;18;2020-05-07;32;2020-05-22;62;1.94
Malta;2020-05-22;total_deaths;30;2020-04-24;3;2020-05-22;6;2
Mauritius;2020-05-22;total_deaths;53;2020-04-01;5;2020-05-22;10;2
Mexico;2020-05-22;total_deaths;14;2020-05-11;3573;2020-05-22;6989;1.96
Moldova;2020-05-22;total_deaths;22;2020-05-03;125;2020-05-22;237;1.9
Montenegro;2020-05-22;total_deaths;32;2020-04-23;5;2020-05-22;9;1.8
Morocco;2020-05-22;total_deaths;45;2020-04-10;107;2020-05-22;197;1.84
Myanmar;2020-05-22;total_deaths;43;2020-04-11;3;2020-05-22;6;2
Netherlands;2020-05-22;total_deaths;40;2020-04-15;3134;2020-05-22;5788;1.85
New.Zealand;2020-05-22;total_deaths;38;2020-04-17;11;2020-05-22;21;1.91
Nicaragua;2020-05-22;total_deaths;3;2020-05-21;8;2020-05-22;17;2.12
Niger;2020-05-22;total_deaths;24;2020-05-01;33;2020-05-22;60;1.82
Nigeria;2020-05-22;total_deaths;17;2020-05-08;117;2020-05-22;221;1.89
Northern.Mariana.Islands;2020-05-22;total_deaths;48;2020-04-06;1;2020-05-22;2;2
Norway;2020-05-22;total_deaths;40;2020-04-15;130;2020-05-22;235;1.81
Oman;2020-05-22;total_deaths;12;2020-05-13;17;2020-05-22;32;1.88
Pakistan;2020-05-22;total_deaths;18;2020-05-07;594;2020-05-22;1101;1.85
Palestine;2020-05-22;total_deaths;25;2020-04-29;2;2020-05-22;4;2
Panama;2020-05-22;total_deaths;30;2020-04-25;159;2020-05-22;295;1.86
Paraguay;2020-05-22;total_deaths;43;2020-04-12;6;2020-05-22;11;1.83
Peru;2020-05-22;total_deaths;17;2020-05-08;1714;2020-05-22;3244;1.89
Philippines;2020-05-22;total_deaths;32;2020-04-23;462;2020-05-22;857;1.85
Poland;2020-05-22;total_deaths;29;2020-04-26;535;2020-05-22;982;1.84
Portugal;2020-05-22;total_deaths;36;2020-04-19;714;2020-05-22;1289;1.81
Puerto.Rico;2020-05-22;total_deaths;32;2020-04-23;69;2020-05-22;126;1.83
Qatar;2020-05-22;total_deaths;25;2020-04-30;10;2020-05-22;19;1.9
Romania;2020-05-22;total_deaths;28;2020-04-27;631;2020-05-22;1159;1.84
Russia;2020-05-22;total_deaths;17;2020-05-08;1723;2020-05-22;3249;1.89
San.Marino;2020-05-22;total_deaths;58;2020-03-28;22;2020-05-22;41;1.86
Sao.Tome.and.Principe;2020-05-22;total_deaths;17;2020-05-07;4;2020-05-22;8;2
Saudi.Arabia;2020-05-22;total_deaths;20;2020-05-05;200;2020-05-22;364;1.82
Senegal;2020-05-22;total_deaths;16;2020-05-09;17;2020-05-22;33;1.94
Serbia;2020-05-22;total_deaths;34;2020-04-21;125;2020-05-22;237;1.9
Sierra.Leone;2020-05-22;total_deaths;12;2020-05-13;21;2020-05-22;38;1.81
Singapore;2020-05-22;total_deaths;29;2020-04-26;12;2020-05-22;23;1.92
Sint.Maarten.(Dutch.part);2020-05-22;total_deaths;46;2020-04-09;8;2020-05-22;15;1.88
Slovakia;2020-05-22;total_deaths;32;2020-04-23;15;2020-05-22;28;1.87
Slovenia;2020-05-22;total_deaths;41;2020-04-14;56;2020-05-22;106;1.89
Somalia;2020-05-22;total_deaths;22;2020-05-03;32;2020-05-22;61;1.91
South.Africa;2020-05-22;total_deaths;12;2020-05-13;219;2020-05-22;397;1.81
South.Korea;2020-05-22;total_deaths;59;2020-03-27;144;2020-05-22;266;1.85
Spain;2020-05-22;total_deaths;44;2020-04-10;15843;2020-05-21;28628;1.81
Sri.Lanka;2020-05-22;total_deaths;49;2020-04-06;5;2020-05-22;9;1.8
Sudan;2020-05-22;total_deaths;14;2020-05-11;74;2020-05-22;137;1.85
Swaziland;2020-05-22;total_deaths;19;2020-05-05;1;2020-05-22;2;2
Sweden;2020-05-22;total_deaths;31;2020-04-24;2152;2020-05-22;3925;1.82
Switzerland;2020-05-22;total_deaths;41;2020-04-14;900;2020-05-22;1637;1.82
Syria;2020-05-22;total_deaths;36;2020-04-18;2;2020-05-22;4;2
Tajikistan;2020-05-22;total_deaths;12;2020-05-13;23;2020-05-22;44;1.91
Tanzania;2020-05-22;total_deaths;26;2020-04-28;10;2020-05-22;21;2.1
Thailand;2020-05-22;total_deaths;48;2020-04-07;30;2020-05-22;56;1.87
Togo;2020-05-22;total_deaths;26;2020-04-28;6;2020-05-22;12;2
Tunisia;2020-05-22;total_deaths;45;2020-04-10;25;2020-05-22;47;1.88
Turkey;2020-05-22;total_deaths;34;2020-04-21;2259;2020-05-22;4276;1.89
Ukraine;2020-05-22;total_deaths;20;2020-05-05;316;2020-05-22;588;1.86
United.Arab.Emirates;2020-05-22;total_deaths;22;2020-05-03;126;2020-05-22;241;1.91
United.Kingdom;2020-05-22;total_deaths;35;2020-04-20;19051;2020-05-22;36393;1.91
United.States;2020-05-22;total_deaths;30;2020-04-25;53189;2020-05-22;96007;1.81
United.States.Virgin.Islands;2020-05-22;total_deaths;28;2020-04-26;3;2020-05-22;6;2
Uruguay;2020-05-22;total_deaths;34;2020-04-20;10;2020-05-22;20;2
Uzbekistan;2020-05-22;total_deaths;32;2020-04-23;7;2020-05-22;13;1.86
Venezuela;2020-05-22;total_deaths;48;2020-04-06;5;2020-05-22;10;2
World;2020-05-22;total_deaths;33;2020-04-22;186201;2020-05-22;338039;1.82
Zimbabwe;2020-05-22;total_deaths;46;2020-04-08;2;2020-05-22;4;2
