"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
118,2020-04-27,263,330,397,279
119,2020-04-28,291,366,441,311
120,2020-04-29,322,405,488,354
121,2020-04-30,357,449,541,404
122,2020-05-01,395,497,599,486
123,2020-05-02,438,551,664,553
124,2020-05-03,486,611,736,657
125,2020-05-04,539,677,815,733
126,2020-05-05,597,750,903,NA
127,2020-05-06,661,831,1001,NA
128,2020-05-07,733,921,1109,NA
129,2020-05-08,812,1021,1230,NA
130,2020-05-09,900,1131,1362,NA
131,2020-05-10,998,1254,1510,NA
132,2020-05-11,1105,1389,1673,NA
