"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
166,2020-06-14,38,46,54,40
167,2020-06-15,41,49,57,42
168,2020-06-16,43,52,61,47
169,2020-06-17,45,54,63,55
170,2020-06-18,47,57,67,56
171,2020-06-19,49,59,69,58
172,2020-06-20,52,62,72,58
173,2020-06-21,53,64,75,59
174,2020-06-22,55,66,77,69
175,2020-06-23,57,69,81,71
176,2020-06-24,59,71,83,78
177,2020-06-25,61,73,85,NA
178,2020-06-26,62,75,88,NA
179,2020-06-27,63,76,89,NA
180,2020-06-28,65,78,91,NA
181,2020-06-29,67,80,93,NA
182,2020-06-30,67,81,95,NA
183,2020-07-01,68,82,96,NA
184,2020-07-02,70,84,98,NA
185,2020-07-03,71,85,99,NA
186,2020-07-04,72,86,100,NA
