"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
166,2020-06-14,21,26,31,29
167,2020-06-15,23,28,33,31
168,2020-06-16,24,30,36,30
169,2020-06-17,25,31,37,33
170,2020-06-18,27,33,39,33
171,2020-06-19,28,35,42,35
172,2020-06-20,30,37,44,37
173,2020-06-21,32,40,48,37
174,2020-06-22,34,42,50,37
175,2020-06-23,36,45,54,38
176,2020-06-24,38,47,56,48
177,2020-06-25,40,50,60,NA
178,2020-06-26,43,53,63,NA
179,2020-06-27,45,56,67,NA
180,2020-06-28,48,60,72,NA
181,2020-06-29,51,63,75,NA
182,2020-06-30,54,67,80,NA
183,2020-07-01,57,71,85,NA
184,2020-07-02,61,76,91,NA
185,2020-07-03,65,80,95,NA
186,2020-07-04,69,85,101,NA
