"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
171,2020-06-19,50,57,64,63
172,2020-06-20,53,61,69,65
173,2020-06-21,56,64,72,65
174,2020-06-22,58,67,76,66
175,2020-06-23,61,70,79,68
176,2020-06-24,64,73,82,74
177,2020-06-25,65,75,85,76
178,2020-06-26,67,77,87,77
179,2020-06-27,69,79,89,77
180,2020-06-28,71,81,91,79
181,2020-06-29,71,82,93,81
182,2020-06-30,72,83,94,NA
183,2020-07-01,73,84,95,NA
184,2020-07-02,74,85,96,NA
185,2020-07-03,75,86,97,NA
186,2020-07-04,76,87,98,NA
187,2020-07-05,77,88,99,NA
188,2020-07-06,77,88,99,NA
189,2020-07-07,78,89,100,NA
190,2020-07-08,78,89,100,NA
191,2020-07-09,78,89,100,NA
