"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
179,2020-06-27,116,143,170,147
180,2020-06-28,121,149,177,149
181,2020-06-29,125,154,183,154
182,2020-06-30,129,159,189,160
183,2020-07-01,132,163,194,163
184,2020-07-02,135,167,199,167
185,2020-07-03,138,170,202,169
186,2020-07-04,141,174,207,169
187,2020-07-05,143,176,209,169
188,2020-07-06,145,179,213,173
189,2020-07-07,147,181,215,176
190,2020-07-08,148,183,218,NA
191,2020-07-09,150,185,220,NA
192,2020-07-10,151,186,221,NA
193,2020-07-11,152,188,224,NA
194,2020-07-12,153,189,225,NA
195,2020-07-13,154,190,226,NA
196,2020-07-14,155,191,227,NA
197,2020-07-15,155,191,227,NA
198,2020-07-16,156,192,228,NA
199,2020-07-17,156,193,230,NA
