"dia_ano","dias","otimista","casos_estimados","pessimista","x"
129,2020-05-08,934,977,1020,966
130,2020-05-09,1000,1046,1092,1062
131,2020-05-10,1068,1117,1166,1114
132,2020-05-11,1137,1189,1241,1189
133,2020-05-12,1205,1261,1317,1280
134,2020-05-13,1274,1333,1392,1389
135,2020-05-14,1342,1404,1466,1413
136,2020-05-15,1410,1475,1540,1413
137,2020-05-16,1475,1543,1611,NA
138,2020-05-17,1539,1610,1681,NA
139,2020-05-18,1600,1674,1748,NA
140,2020-05-19,1659,1736,1813,NA
141,2020-05-20,1716,1795,1874,NA
142,2020-05-21,1769,1851,1933,NA
143,2020-05-22,1820,1904,1988,NA
