"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
163,2020-06-11,NA,0,NA,20
164,2020-06-12,NA,0,NA,20
165,2020-06-13,NA,0,NA,21
166,2020-06-14,NA,0,NA,22
167,2020-06-15,NA,0,NA,23
168,2020-06-16,NA,0,NA,31
169,2020-06-17,NA,0,NA,36
170,2020-06-18,NA,0,NA,36
171,2020-06-19,NA,0,NA,44
172,2020-06-20,NA,0,NA,45
173,2020-06-21,NA,0,NA,46
174,2020-06-22,NA,0,NA,NA
175,2020-06-23,NA,0,NA,NA
176,2020-06-24,NA,0,NA,NA
177,2020-06-25,NA,0,NA,NA
178,2020-06-26,NA,0,NA,NA
179,2020-06-27,NA,0,NA,NA
180,2020-06-28,NA,0,NA,NA
181,2020-06-29,NA,0,NA,NA
182,2020-06-30,NA,0,NA,NA
183,2020-07-01,NA,0,NA,NA
