"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
162,2020-06-10,20,22,24,449
163,2020-06-11,21,23,25,457
164,2020-06-12,22,24,26,478
165,2020-06-13,24,26,28,503
166,2020-06-14,25,27,29,513
167,2020-06-15,26,28,30,531
168,2020-06-16,28,30,32,558
169,2020-06-17,29,31,33,586
170,2020-06-18,29,32,35,609
171,2020-06-19,31,34,37,638
172,2020-06-20,33,36,39,657
173,2020-06-21,34,37,40,NA
174,2020-06-22,36,39,42,NA
175,2020-06-23,38,41,44,NA
176,2020-06-24,39,42,45,NA
177,2020-06-25,40,44,48,NA
178,2020-06-26,42,46,50,NA
179,2020-06-27,44,48,52,NA
180,2020-06-28,46,50,54,NA
181,2020-06-29,48,52,56,NA
182,2020-06-30,49,53,57,NA
