"dia_ano","dias","otimista","casos_estimados","pessimista","x"
186,2020-07-04,970,1115,1260,1200
187,2020-07-05,1007,1158,1309,1213
188,2020-07-06,1045,1202,1359,1248
189,2020-07-07,1086,1249,1412,1291
190,2020-07-08,1128,1297,1466,1326
191,2020-07-09,1171,1347,1523,1345
192,2020-07-10,1216,1398,1580,1356
193,2020-07-11,1263,1452,1641,1380
194,2020-07-12,1311,1508,1705,1394
195,2020-07-13,1362,1566,1770,1404
196,2020-07-14,1414,1626,1838,1432
197,2020-07-15,1469,1689,1909,NA
198,2020-07-16,1525,1754,1983,NA
199,2020-07-17,1584,1821,2058,NA
200,2020-07-18,1645,1892,2139,NA
201,2020-07-19,1708,1964,2220,NA
202,2020-07-20,1774,2040,2306,NA
203,2020-07-21,1843,2119,2395,NA
204,2020-07-22,1913,2200,2487,NA
205,2020-07-23,1987,2285,2583,NA
206,2020-07-24,2064,2373,2682,NA
