"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
180,2020-06-28,2,3,4,23
181,2020-06-29,2,3,4,27
182,2020-06-30,2,3,4,28
183,2020-07-01,3,4,5,30
184,2020-07-02,3,4,5,34
185,2020-07-03,3,4,5,34
186,2020-07-04,3,4,5,34
187,2020-07-05,3,4,5,37
188,2020-07-06,3,4,5,39
189,2020-07-07,4,5,6,50
190,2020-07-08,4,5,6,51
191,2020-07-09,4,5,6,NA
192,2020-07-10,4,5,6,NA
193,2020-07-11,4,5,6,NA
194,2020-07-12,5,6,7,NA
195,2020-07-13,5,6,7,NA
196,2020-07-14,5,6,7,NA
197,2020-07-15,5,6,7,NA
198,2020-07-16,6,7,8,NA
199,2020-07-17,6,7,8,NA
200,2020-07-18,6,7,8,NA
