location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-07-27;total_cases;43;2020-06-17;10339;2020-07-27;18783;1.82
AL;2020-07-27;total_cases;37;2020-06-23;30248;2020-07-27;56204;1.86
AM;2020-07-27;total_cases;50;2020-06-10;52849;2020-07-27;97079;1.84
AP;2020-07-27;total_cases;42;2020-06-18;19387;2020-07-27;35364;1.82
BA;2020-07-27;total_cases;27;2020-07-03;82314;2020-07-27;149109;1.81
CE;2020-07-27;total_cases;41;2020-06-19;89863;2020-07-27;162429;1.81
DF;2020-07-27;total_cases;27;2020-07-03;53996;2020-07-27;98480;1.82
ES;2020-07-27;total_cases;33;2020-06-27;41652;2020-07-27;78037;1.87
GO;2020-07-27;total_cases;23;2020-07-07;31308;2020-07-27;57985;1.85
MA;2020-07-27;total_cases;44;2020-06-16;62711;2020-07-27;114585;1.83
MG;2020-07-27;total_cases;23;2020-07-07;60897;2020-07-27;113718;1.87
MS;2020-07-27;total_cases;21;2020-07-09;11671;2020-07-27;21802;1.87
MT;2020-07-27;total_cases;22;2020-07-08;23835;2020-07-27;44838;1.88
PA;2020-07-27;total_cases;41;2020-06-19;80072;2020-07-27;148823;1.86
PB;2020-07-27;total_cases;35;2020-06-25;40824;2020-07-27;76693;1.88
PE;2020-07-27;total_cases;42;2020-06-18;48626;2020-07-27;89132;1.83
PI;2020-07-27;total_cases;26;2020-07-04;25561;2020-07-27;46584;1.82
PR;2020-07-27;total_cases;21;2020-07-09;37424;2020-07-27;68001;1.82
RJ;2020-07-27;total_cases;42;2020-06-18;87317;2020-07-27;157834;1.81
RN;2020-07-27;total_cases;32;2020-06-28;24456;2020-07-27;47291;1.93
RO;2020-07-27;total_cases;32;2020-06-28;19820;2020-07-27;36148;1.82
RR;2020-07-27;total_cases;29;2020-07-01;15153;2020-07-27;29902;1.97
RS;2020-07-27;total_cases;24;2020-07-06;32401;2020-07-27;60044;1.85
SC;2020-07-27;total_cases;21;2020-07-09;38408;2020-07-27;70138;1.83
SE;2020-07-27;total_cases;26;2020-07-04;29761;2020-07-27;53612;1.8
SP;2020-07-27;total_cases;33;2020-06-27;265581;2020-07-27;487654;1.84
TO;2020-07-27;total_cases;27;2020-07-03;11736;2020-07-27;22106;1.88
