"dia_ano","dias","otimista","casos_estimados","pessimista","x"
152,2020-05-31,125,139,153,143
153,2020-06-01,129,143,157,146
154,2020-06-02,132,147,162,148
155,2020-06-03,136,151,166,152
156,2020-06-04,140,156,172,156
157,2020-06-05,144,160,176,159
158,2020-06-06,148,164,180,166
159,2020-06-07,151,168,185,171
160,2020-06-08,155,172,189,NA
161,2020-06-09,159,176,193,NA
162,2020-06-10,162,180,198,NA
163,2020-06-11,166,184,202,NA
164,2020-06-12,169,188,207,NA
165,2020-06-13,173,192,211,NA
166,2020-06-14,177,196,215,NA
