"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-10,37131,38331,37731,39920,35542,39512
2020-07-11,38969,40052,39510,41802,37218,40797
2020-07-12,40898,41818,41358,43758,38958,42537
2020-07-13,42922,43629,43276,45787,40765,43582
2020-07-14,45047,45482,45264,47890,42638,45363
2020-07-15,47277,47375,47326,50072,44580,47124
2020-07-16,49617,49306,49462,52332,46592,49405
2020-07-17,52073,51273,51673,54671,48675,51321
2020-07-18,54651,53273,53962,57093,50831,53553
2020-07-19,57356,55303,56330,59598,53062,54629
2020-07-20,60195,57359,58777,62187,55367,55909
2020-07-21,63174,59439,61306,64863,57749,NA
2020-07-22,66301,61538,63920,67629,60211,NA
2020-07-23,69583,63654,66618,70483,62753,NA
2020-07-24,73028,65782,69405,73432,65378,NA
2020-07-25,76642,67918,72280,76474,68086,NA
2020-07-26,80436,70060,75248,79614,70882,NA
2020-07-27,84418,72202,78310,82854,73766,NA
2020-07-28,88596,74341,81468,86195,76741,NA
2020-07-29,92982,76472,84727,89643,79811,NA
2020-07-30,97584,78593,88088,93199,82977,NA
