"dia_ano","dias","otimista","casos_estimados","pessimista","x"
124,2020-05-03,60,66,72,64
125,2020-05-04,66,73,80,72
126,2020-05-05,73,81,89,80
127,2020-05-06,80,89,98,89
128,2020-05-07,88,97,106,98
129,2020-05-08,96,106,116,108
130,2020-05-09,105,116,127,114
131,2020-05-10,113,125,137,126
132,2020-05-11,122,135,148,NA
133,2020-05-12,131,145,159,NA
134,2020-05-13,140,155,170,NA
135,2020-05-14,149,165,181,NA
136,2020-05-15,158,175,192,NA
137,2020-05-16,166,184,202,NA
138,2020-05-17,175,194,213,NA
