"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-04,87887,89214,88550,98924,78176,89057
2020-07-05,90632,90154,90393,100983,79803,89714
2020-07-06,93463,91042,92252,103060,81444,90251
2020-07-07,96382,91880,94131,105159,83103,92088
2020-07-08,99393,92670,96032,107283,84781,92939
2020-07-09,102497,93414,97956,109432,86480,95323
2020-07-10,105699,94113,99906,111611,88201,96718
2020-07-11,109000,94770,101885,113821,89949,98398
2020-07-12,112405,95387,103896,116068,91724,98952
2020-07-13,115916,95965,105940,118351,93529,99830
2020-07-14,119537,96507,108022,120677,95367,101467
2020-07-15,123271,97014,110142,123046,97238,NA
2020-07-16,127121,97488,112304,125461,99147,NA
2020-07-17,131092,97931,114512,127928,101096,NA
2020-07-18,135186,98345,116766,130446,103086,NA
2020-07-19,139409,98732,119070,133020,105120,NA
2020-07-20,143763,99093,121428,135654,107202,NA
2020-07-21,148254,99429,123842,138351,109333,NA
2020-07-22,152885,99743,126314,141112,111516,NA
2020-07-23,157660,100035,128848,143943,113753,NA
2020-07-24,162584,100307,131446,146846,116046,NA
