"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
169,2020-06-17,147,165,183,155
170,2020-06-18,155,174,193,155
171,2020-06-19,164,184,204,174
172,2020-06-20,173,194,215,198
173,2020-06-21,182,205,228,208
174,2020-06-22,192,216,240,209
175,2020-06-23,203,228,253,219
176,2020-06-24,213,240,267,253
177,2020-06-25,226,254,282,265
178,2020-06-26,238,268,298,286
179,2020-06-27,252,283,314,286
180,2020-06-28,265,298,331,NA
181,2020-06-29,280,315,350,NA
182,2020-06-30,295,332,369,NA
183,2020-07-01,311,350,389,NA
184,2020-07-02,329,370,411,NA
185,2020-07-03,347,390,433,NA
186,2020-07-04,366,412,458,NA
187,2020-07-05,386,434,482,NA
188,2020-07-06,407,458,509,NA
189,2020-07-07,430,483,536,NA
