"dia_ano","dias","otimista","casos_estimados","pessimista","x"
161,2020-06-09,818,922,1026,937
162,2020-06-10,857,967,1077,975
163,2020-06-11,900,1015,1130,1013
164,2020-06-12,943,1064,1185,1039
165,2020-06-13,990,1116,1242,1069
166,2020-06-14,1038,1171,1304,1105
167,2020-06-15,1089,1228,1367,1145
168,2020-06-16,1142,1288,1434,1181
169,2020-06-17,1198,1351,1504,NA
170,2020-06-18,1257,1417,1577,NA
171,2020-06-19,1318,1486,1654,NA
172,2020-06-20,1382,1559,1736,NA
173,2020-06-21,1450,1635,1820,NA
174,2020-06-22,1521,1715,1909,NA
175,2020-06-23,1595,1799,2003,NA
