"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,7991,860,4426,5434,3418,157
2020-03-03,8543,1022,4782,5871,3693,196
2020-03-04,9133,1214,5174,6352,3996,262
2020-03-05,9765,1442,5604,6880,4328,400
2020-03-06,10439,1711,6075,7458,4692,684
2020-03-07,11161,2031,6596,8098,5094,847
2020-03-08,11932,2409,7170,8802,5538,902
2020-03-09,12756,2857,7806,9583,6029,1139
2020-03-10,13637,3385,8511,10449,6573,1296
2020-03-11,14580,4008,9294,11410,7178,1567
2020-03-12,15587,4742,10164,12478,7850,2369
2020-03-13,16664,5604,11134,13669,8599,3062
2020-03-14,17815,6616,12216,14997,9435,3795
2020-03-15,19046,7800,13423,16479,10367,4838
2020-03-16,20362,9181,14772,18135,11409,6012
2020-03-17,21769,10786,16278,19984,12572,7156
2020-03-18,23273,12645,17959,22047,13871,8198
2020-03-19,24881,14787,19834,24349,15319,14138
2020-03-20,26600,17243,21922,26912,16932,18187
2020-03-21,28438,20041,24240,29758,18722,21463
2020-03-22,30403,23206,26804,32906,20702,24774
2020-03-23,32504,26760,29632,36378,22886,29212
2020-03-24,34750,30714,32732,40183,25281,31554
2020-03-25,37151,35070,36110,44330,27890,36508
2020-03-26,39718,39817,39768,48821,30715,42288
2020-03-27,42462,44930,43696,53643,33749,48582
2020-03-28,45396,50367,47882,58782,36982,52547
2020-03-29,48532,56071,52302,64208,40396,57298
2020-03-30,51886,61972,56929,69889,43969,61913
2020-03-31,55471,67986,61728,75780,47676,67366
2020-04-01,59303,74025,66664,81840,51488,73522
2020-04-02,63401,80000,71700,88022,55378,79696
2020-04-03,67781,85822,76802,94286,59318,85778
2020-04-04,72465,91416,81940,100593,63287,91714
2020-04-05,77471,96715,87093,106920,67266,95391
2020-04-06,82824,101669,92246,113246,71246,99225
2020-04-07,88547,106245,97396,119568,75224,103228
2020-04-08,94665,110423,102544,125888,79200,108202
2020-04-09,101206,114197,107702,132220,83184,113525
2020-04-10,108198,117576,112887,138585,87189,117658
2020-04-11,115674,120576,118125,145016,91234,120479
2020-04-12,123667,123218,123442,151543,95341,123016
2020-04-13,132211,125531,128871,158208,99534,125098
2020-04-14,141346,127543,134444,165050,103838,127584
2020-04-15,151112,129286,140199,172115,108283,130450
2020-04-16,161553,130788,146170,179445,112895,135383
2020-04-17,172716,132078,152397,187090,117704,NA
2020-04-18,184649,133182,158916,195093,122739,NA
2020-04-19,197407,134125,165766,203502,128030,NA
2020-04-20,211047,134928,172988,212368,133608,NA
2020-04-21,225629,135610,180620,221738,139502,NA
2020-04-22,241218,136189,188704,231662,145746,NA
2020-04-23,257885,136680,197282,242193,152371,NA
