"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
169,2020-06-17,63,84,105,83
170,2020-06-18,65,87,109,83
171,2020-06-19,68,90,112,83
172,2020-06-20,70,93,116,84
173,2020-06-21,73,97,121,84
174,2020-06-22,75,100,125,85
175,2020-06-23,78,104,130,96
176,2020-06-24,81,108,135,104
177,2020-06-25,84,112,140,109
178,2020-06-26,87,116,145,110
179,2020-06-27,90,120,150,110
180,2020-06-28,94,125,156,NA
181,2020-06-29,97,129,161,NA
182,2020-06-30,101,134,167,NA
183,2020-07-01,104,139,174,NA
184,2020-07-02,108,144,180,NA
185,2020-07-03,113,150,187,NA
186,2020-07-04,116,155,194,NA
187,2020-07-05,121,161,201,NA
188,2020-07-06,125,167,209,NA
189,2020-07-07,130,173,216,NA
