"dia_ano","dias","otimista","casos_estimados","pessimista","x"
134,2020-05-13,936,1082,1228,1160
135,2020-05-14,1003,1159,1315,1235
136,2020-05-15,1073,1240,1407,1331
137,2020-05-16,1149,1328,1507,1375
138,2020-05-17,1230,1422,1614,1413
139,2020-05-18,1317,1522,1727,1433
140,2020-05-19,1410,1629,1848,1491
141,2020-05-20,1509,1744,1979,1561
142,2020-05-21,1616,1868,2120,NA
143,2020-05-22,1730,1999,2268,NA
144,2020-05-23,1852,2140,2428,NA
145,2020-05-24,1982,2291,2600,NA
146,2020-05-25,2123,2453,2783,NA
147,2020-05-26,2272,2626,2980,NA
148,2020-05-27,2433,2812,3191,NA
