"dia_ano","dias","otimista","casos_estimados","pessimista","x"
172,2020-06-20,291,353,415,353
173,2020-06-21,300,364,428,359
174,2020-06-22,310,376,442,372
175,2020-06-23,320,388,456,380
176,2020-06-24,330,400,470,387
177,2020-06-25,341,413,485,394
178,2020-06-26,351,426,501,401
179,2020-06-27,363,440,517,406
180,2020-06-28,374,454,534,407
181,2020-06-29,386,468,550,413
182,2020-06-30,399,484,569,417
183,2020-07-01,411,499,587,NA
184,2020-07-02,425,515,605,NA
185,2020-07-03,439,532,625,NA
186,2020-07-04,453,549,645,NA
187,2020-07-05,467,566,665,NA
188,2020-07-06,482,584,686,NA
189,2020-07-07,497,603,709,NA
190,2020-07-08,513,622,731,NA
191,2020-07-09,529,642,755,NA
192,2020-07-10,547,663,779,NA
