"dia_ano","dias","otimista","casos_estimados","pessimista","x"
196,2020-07-14,1394,1451,1508,1432
197,2020-07-15,1420,1478,1536,1473
198,2020-07-16,1445,1504,1563,1501
199,2020-07-17,1470,1530,1590,1526
200,2020-07-18,1494,1555,1616,1572
201,2020-07-19,1518,1580,1642,1577
202,2020-07-20,1540,1603,1666,1585
203,2020-07-21,1563,1627,1691,1621
204,2020-07-22,1584,1649,1714,1636
205,2020-07-23,1605,1671,1737,1650
206,2020-07-24,1624,1691,1758,1666
207,2020-07-25,1644,1712,1780,NA
208,2020-07-26,1663,1731,1799,NA
209,2020-07-27,1681,1750,1819,NA
210,2020-07-28,1698,1768,1838,NA
211,2020-07-29,1715,1785,1855,NA
212,2020-07-30,1731,1802,1873,NA
213,2020-07-31,1746,1818,1890,NA
214,2020-08-01,1761,1833,1905,NA
215,2020-08-02,1775,1848,1921,NA
216,2020-08-03,1789,1862,1935,NA
