location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-07-26;total_cases;42;2020-06-17;10339;2020-07-26;18745;1.81
AL;2020-07-26;total_cases;36;2020-06-23;30248;2020-07-26;55376;1.83
AM;2020-07-26;total_cases;49;2020-06-10;52849;2020-07-26;96463;1.83
AP;2020-07-26;total_cases;41;2020-06-18;19387;2020-07-26;35220;1.82
BA;2020-07-26;total_cases;26;2020-07-03;82314;2020-07-26;148179;1.8
CE;2020-07-26;total_cases;40;2020-06-19;89863;2020-07-26;162085;1.8
DF;2020-07-26;total_cases;27;2020-07-02;52281;2020-07-26;96332;1.84
ES;2020-07-26;total_cases;32;2020-06-27;41652;2020-07-26;77200;1.85
GO;2020-07-26;total_cases;23;2020-07-06;29296;2020-07-26;55914;1.91
MA;2020-07-26;total_cases;43;2020-06-16;62711;2020-07-26;113891;1.82
MG;2020-07-26;total_cases;22;2020-07-07;60897;2020-07-26;112571;1.85
MS;2020-07-26;total_cases;20;2020-07-09;11671;2020-07-26;21514;1.84
MT;2020-07-26;total_cases;21;2020-07-08;23835;2020-07-26;43331;1.82
PA;2020-07-26;total_cases;40;2020-06-19;80072;2020-07-26;148463;1.85
PB;2020-07-26;total_cases;34;2020-06-25;40824;2020-07-26;76153;1.87
PE;2020-07-26;total_cases;41;2020-06-18;48626;2020-07-26;88466;1.82
PI;2020-07-26;total_cases;25;2020-07-04;25561;2020-07-26;46044;1.8
PR;2020-07-26;total_cases;21;2020-07-08;35715;2020-07-26;67220;1.88
RJ;2020-07-26;total_cases;43;2020-06-16;83343;2020-07-26;156325;1.88
RN;2020-07-26;total_cases;31;2020-06-28;24456;2020-07-26;47099;1.93
RO;2020-07-26;total_cases;31;2020-06-28;19820;2020-07-26;35810;1.81
RR;2020-07-26;total_cases;28;2020-07-01;15153;2020-07-26;29829;1.97
RS;2020-07-26;total_cases;23;2020-07-06;32401;2020-07-26;59779;1.84
SC;2020-07-26;total_cases;21;2020-07-08;36810;2020-07-26;68730;1.87
SE;2020-07-26;total_cases;26;2020-07-03;28186;2020-07-26;52603;1.87
SP;2020-07-26;total_cases;32;2020-06-27;265581;2020-07-26;483982;1.82
TO;2020-07-26;total_cases;26;2020-07-03;11736;2020-07-26;21767;1.85
