"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
172,2020-06-20,34,61,88,80
173,2020-06-21,36,65,94,80
174,2020-06-22,39,69,99,80
175,2020-06-23,41,73,105,80
176,2020-06-24,43,77,111,80
177,2020-06-25,45,81,117,80
178,2020-06-26,48,86,124,80
179,2020-06-27,51,91,131,80
180,2020-06-28,54,96,138,80
181,2020-06-29,57,102,147,80
182,2020-06-30,60,107,154,80
183,2020-07-01,64,114,164,NA
184,2020-07-02,67,120,173,NA
185,2020-07-03,71,127,183,NA
186,2020-07-04,75,134,193,NA
187,2020-07-05,80,142,204,NA
188,2020-07-06,84,150,216,NA
189,2020-07-07,89,159,229,NA
190,2020-07-08,94,168,242,NA
191,2020-07-09,99,177,255,NA
192,2020-07-10,105,188,271,NA
