"dia_ano","dias","otimista","casos_estimados","pessimista","x"
196,2020-07-14,462,489,516,483
197,2020-07-15,465,492,519,488
198,2020-07-16,468,495,522,493
199,2020-07-17,470,498,526,499
200,2020-07-18,472,500,528,505
201,2020-07-19,474,502,530,507
202,2020-07-20,477,505,533,515
203,2020-07-21,479,507,535,533
204,2020-07-22,481,509,537,544
205,2020-07-23,483,511,539,548
206,2020-07-24,485,513,541,552
207,2020-07-25,486,514,542,NA
208,2020-07-26,488,516,544,NA
209,2020-07-27,489,518,547,NA
210,2020-07-28,490,519,548,NA
211,2020-07-29,491,520,549,NA
212,2020-07-30,493,522,551,NA
213,2020-07-31,494,523,552,NA
214,2020-08-01,495,524,553,NA
215,2020-08-02,496,525,554,NA
216,2020-08-03,497,526,555,NA
